13268420;1731170804;4751802924;
13268420;4751802924;4464130697;
13268420;4464130697;4751802927;
13268420;4751802927;128650147;
13268420;128650147;128651493;
13268420;128651493;128651494;
13799456;1731170804;4393941471;
13799456;4393941471;3570149417;
13799462;792643017;128651492;
13799462;128651492;1731170872;
13799462;1731170872;1731170854;
13799462;1731170854;128649722;
13799462;128649722;4393941476;
13799462;4393941476;4751802926;
13799462;4751802926;4464130696;
13799462;4464130696;4751802925;
13799462;4751802925;1731170804;
24812056;112613628;1103464865;
37141970;432578836;4492974710;
37141970;4492974710;4492974709;
37141970;4492974709;445041886;
37141970;445041886;1838438345;
37141970;1838438345;432578837;
37141970;432578837;432578838;
37141970;432578838;4441072669;
37141970;4441072669;432578835;
37141970;432578835;432578839;
37141970;432578839;4474021918;
37141970;4474021918;432578829;
37141970;432578829;4474021917;
37141970;4474021917;4474021919;
37141970;4474021919;2066740979;
37141970;2066740979;4505174781;
37141970;4505174781;2066740971;
37141970;2066740971;432578841;
37141970;432578841;4478085707;
37141970;4478085707;4478085704;
37141981;445041885;445041884;
37141981;445041884;4751793224;
37141981;4751793224;4751793225;
37141981;4751793225;445041883;
37141981;445041883;4751793223;
37141981;4751793223;432578838;
37142655;432589603;4566736207;
37142655;4566736207;432589605;
37142655;432589605;432589606;
37142655;432589606;432578835;
37221655;2207552041;445028228;
37221655;445028228;1389528052;
37856966;444030213;1731170793;
37856966;1731170793;444030214;
37856966;444030214;1837688580;
37856966;1837688580;444030215;
37856968;444030227;444030232;
37856968;444030232;444030233;
37856968;444030233;444030234;
37856969;444030240;444030241;
37856969;444030241;3570149423;
37856969;3570149423;789690202;
37856969;789690202;789692760;
37856971;444030224;789709519;
37856971;789709519;789709521;
37856971;789709521;789709522;
37856971;789709522;444030247;
37857251;444041594;1731171195;
37857251;1731171195;444041645;
37857251;444041645;444041624;
37857252;444041625;444041629;
37857252;444041629;444041627;
37857253;444041587;4492974837;
37857253;4492974837;444041590;
37857254;444041631;4478129177;
37857254;4478129177;444041638;
37857254;444041638;444041639;
37857254;444041639;444041641;
37857255;444041645;444041646;
37857255;444041646;4760823275;
37857255;4760823275;444041618;
37914798;433469262;445028157;
37914798;445028157;445028155;
37914798;445028155;445028158;
37914798;445028158;445028160;
37914798;445028160;4496229629;
37914798;4496229629;445028200;
37914798;445028200;445028201;
37914798;445028201;445028202;
37914798;445028202;445028203;
37914798;445028203;445028204;
37914798;445028204;445028205;
37914798;445028205;445028206;
37914798;445028206;445028207;
37914798;445028207;4492974938;
37914798;4492974938;4413343748;
