163546969;-22.87653;-43.276;-0.7553086;-0.3992707
163546970;-22.87667;-43.2762;-0.7553122;-0.3992732
163546971;-22.87756;-43.27703;-0.7553267;-0.3992887
163546973;-22.87811;-43.27737;-0.7553325;-0.3992983
163546975;-22.87911;-43.27815;-0.7553462;-0.3993158
163546977;-22.87971;-43.27891;-0.7553594;-0.3993263
163546980;-22.88067;-43.28053;-0.7553877;-0.399343
163546981;-22.88095;-43.28117;-0.7553989;-0.399348
163546982;-22.88113;-43.28165;-0.7554073;-0.3993511
163546985;-22.88216;-43.2849;-0.755464;-0.399369
163546987;-22.88242;-43.28604;-0.7554839;-0.3993736
163546990;-22.88285;-43.28805;-0.755519;-0.399381
163546992;-22.88325;-43.28906;-0.7555366;-0.399388
163546994;-22.88343;-43.28939;-0.7555425;-0.3993912
163546995;-22.88419;-43.29049;-0.7555616;-0.3994045
163546997;-22.88455;-43.29088;-0.7555684;-0.3994107
163546998;-22.8855;-43.29169;-0.7555825;-0.3994273
163547000;-22.88606;-43.29207;-0.7555892;-0.3994371
163547001;-22.88664;-43.29247;-0.7555962;-0.3994472
163547003;-22.88676;-43.29257;-0.7555978;-0.3994493
163547005;-22.88722;-43.29301;-0.7556055;-0.3994574
163547006;-22.88757;-43.29342;-0.7556127;-0.3994635
163547009;-22.88919;-43.29543;-0.7556478;-0.3994917
163547012;-22.89045;-43.29705;-0.755676;-0.3995138
163547014;-22.89115;-43.29796;-0.7556919;-0.399526
163547016;-22.89168;-43.29863;-0.7557036;-0.3995352
163547017;-22.89217;-43.29913;-0.7557124;-0.3995437
163547019;-22.89294;-43.29972;-0.7557226;-0.3995572
163547020;-22.89334;-43.29994;-0.7557265;-0.3995641
163547025;-22.89524;-43.30057;-0.7557375;-0.3995973
163547028;-22.8966;-43.30123;-0.755749;-0.3996211
163547029;-22.89694;-43.30145;-0.7557528;-0.3996269
163547032;-22.89806;-43.30238;-0.7557691;-0.3996466
163559145;-22.89701;-43.30133;-0.7557508;-0.3996282
163559146;-22.89667;-43.30112;-0.7557471;-0.3996223
163559147;-22.89613;-43.30082;-0.7557419;-0.3996129
163559149;-22.89527;-43.30045;-0.7557355;-0.3995979
163559152;-22.89357;-43.29988;-0.7557256;-0.3995682
163559155;-22.89239;-43.2991;-0.7557119;-0.3995475
163559156;-22.89178;-43.29846;-0.7557007;-0.399537
163559162;-22.88733;-43.29288;-0.7556033;-0.3994592
163559164;-22.88698;-43.29255;-0.7555976;-0.3994531
163559165;-22.88613;-43.29195;-0.755587;-0.3994383
163559167;-22.88561;-43.29161;-0.7555812;-0.3994293
163559168;-22.885;-43.29113;-0.7555728;-0.3994186
163559170;-22.8838;-43.28977;-0.7555491;-0.3993976
163559171;-22.88324;-43.28874;-0.7555311;-0.399388
163559172;-22.88296;-43.28797;-0.7555175;-0.3993829
163559173;-22.88282;-43.28748;-0.755509;-0.3993806
163559174;-22.8827;-43.28688;-0.7554986;-0.3993785
163559176;-22.88238;-43.28514;-0.7554682;-0.3993729
163559177;-22.88194;-43.28352;-0.7554399;-0.3993652
163559180;-22.88105;-43.28084;-0.7553932;-0.3993497
163559182;-22.88085;-43.28042;-0.7553858;-0.3993462
163559183;-22.87987;-43.27875;-0.7553567;-0.3993291
163559185;-22.87922;-43.27793;-0.7553424;-0.3993177
442043020;-22.88632;-43.30753;-0.7558589;-0.3994417
442043032;-22.88684;-43.30466;-0.7558089;-0.3994507
442043034;-22.88681;-43.30411;-0.7557994;-0.3994503
442043036;-22.88671;-43.30363;-0.7557909;-0.3994484
442043042;-22.88624;-43.30269;-0.7557745;-0.3994402
442043052;-22.8853;-43.29952;-0.7557192;-0.3994239
442043053;-22.88523;-43.29914;-0.7557126;-0.3994226
442043054;-22.88513;-43.29878;-0.7557063;-0.3994209
442043055;-22.88499;-43.29847;-0.7557009;-0.3994184
442043057;-22.88416;-43.29753;-0.7556844;-0.399404
442043133;-22.88548;-43.30112;-0.7557471;-0.399427
442043138;-22.88535;-43.29932;-0.7557158;-0.3994248
442043139;-22.88518;-43.29858;-0.7557028;-0.3994218
442043147;-22.88423;-43.29748;-0.7556835;-0.3994052
442043150;-22.88352;-43.29668;-0.7556697;-0.3993928
442043237;-22.88516;-43.29819;-0.755696;-0.3994214
442043837;-22.88316;-43.2963;-0.755663;-0.3993866
442043838;-22.88195;-43.29477;-0.7556363;-0.3993654
442043839;-22.88181;-43.29452;-0.7556319;-0.399363
442043842;-22.88154;-43.29372;-0.755618;-0.3993582
442043843;-22.88162;-43.29345;-0.7556133;-0.3993597
442043986;-22.88257;-43.29583;-0.7556547;-0.3993763
442043987;-22.88188;-43.29493;-0.7556391;-0.3993642
442043988;-22.88166;-43.29459;-0.7556332;-0.3993604
442043990;-22.8814;-43.29362;-0.7556163;-0.3993558
442043991;-22.88144;-43.29342;-0.7556128;-0.3993564
442044006;-22.88255;-43.29238;-0.7555946;-0.3993758
442044023;-22.88261;-43.29203;-0.7555884;-0.3993769
442044025;-22.88234;-43.29134;-0.7555765;-0.3993722
442044026;-22.88096;-43.29002;-0.7555534;-0.3993481
442044097;-22.8828;-43.29215;-0.7555906;-0.3993803
442044103;-22.88325;-43.29166;-0.755582;-0.399388
442044104;-22.88271;-43.2916;-0.755581;-0.3993787
442044116;-22.88157;-43.28687;-0.7554984;-0.3993588
442044117;-22.88164;-43.28646;-0.7554912;-0.3993599
442044190;-22.88188;-43.28399;-0.7554481;-0.3993641
442044201;-22.88166;-43.28635;-0.7554894;-0.3993604
442044202;-22.88176;-43.28618;-0.7554863;-0.3993621
442044203;-22.882;-43.28604;-0.7554839;-0.3993662
442044204;-22.88207;-43.28604;-0.7554839;-0.3993675
442044205;-22.88229;-43.28619;-0.7554866;-0.3993714
442044206;-22.88236;-43.28631;-0.7554887;-0.3993725
442044285;-22.88163;-43.28677;-0.7554967;-0.3993598
442044286;-22.88183;-43.28668;-0.7554951;-0.3993633
442044287;-22.88189;-43.28669;-0.7554953;-0.3993644
442044288;-22.88198;-43.28671;-0.7554957;-0.3993658
442044292;-22.88288;-43.28689;-0.7554987;-0.3993815
442044293;-22.88296;-43.28669;-0.7554952;-0.399383
442044294;-22.88295;-43.2865;-0.7554919;-0.3993827
442044296;-22.88186;-43.28297;-0.7554303;-0.3993639
442044301;-22.8814;-43.28181;-0.7554101;-0.3993557
442044664;-22.88534;-43.28997;-0.7555525;-0.3994246
442044665;-22.88558;-43.28968;-0.7555475;-0.3994287
442044666;-22.88569;-43.28944;-0.7555432;-0.3994307
442044667;-22.88589;-43.28905;-0.7555365;-0.3994341
442044669;-22.88663;-43.28788;-0.7555161;-0.3994471
442044670;-22.88693;-43.28694;-0.7554997;-0.3994523
442044671;-22.88733;-43.28566;-0.7554774;-0.3994592
442044672;-22.88739;-43.28529;-0.7554708;-0.3994603
442044673;-22.88748;-43.28367;-0.7554426;-0.3994618
442044696;-22.88545;-43.2901;-0.7555549;-0.3994265
442044698;-22.88587;-43.28947;-0.7555439;-0.3994338
442044700;-22.88644;-43.28855;-0.7555277;-0.3994437
442044701;-22.88661;-43.2883;-0.7555234;-0.3994467
442044739;-22.88763;-43.28301;-0.755431;-0.3994645
442044740;-22.88759;-43.28261;-0.7554241;-0.3994638
442044741;-22.88751;-43.28213;-0.7554156;-0.3994623
442044742;-22.88733;-43.28148;-0.7554044;-0.3994594
442044743;-22.88707;-43.28066;-0.75539;-0.3994547
442044744;-22.88672;-43.28003;-0.7553791;-0.3994487
442044746;-22.88397;-43.27678;-0.7553223;-0.3994006
442044747;-22.88354;-43.27639;-0.7553155;-0.3993931
