30105731;482854799;482855483;
30105731;482855483;3843905103;
37697440;482516240;482770103;
37697440;482770103;442043237;
37697440;442043237;1909481809;
37697499;2047951510;2047951570;
37697499;2047951570;483104866;
37697499;483104866;2047951666;
37697499;2047951666;483104871;
37697499;483104871;483104886;
37697499;483104886;483104893;
37697499;483104893;2047951491;
37697499;2047951491;483104910;
37697499;483104910;2047951612;
37697499;2047951612;483104917;
37702999;1746255490;442104890;
37702999;442104890;482773873;
37702999;482773873;2361284169;
37702999;2361284169;442104889;
37702999;442104889;442104888;
37702999;442104888;442104887;
37702999;442104887;442104886;
37702999;442104886;2668433080;
37702999;2668433080;4312156590;
37702999;4312156590;3799202342;
37702999;3799202342;3799202343;
37702999;3799202343;2190585206;
37702999;2190585206;830362153;
37702999;830362153;442104620;
37702999;442104620;442104619;
37702999;442104619;830362167;
37702999;830362167;442104618;
37702999;442104618;442104617;
37702999;442104617;442104616;
37702999;442104616;1917684148;
37702999;1917684148;830362197;
37702999;830362197;830362142;
37702999;830362142;442104615;
37702999;442104615;442104614;
37702999;442104614;2361279853;
37702999;2361279853;442104613;
37702999;442104613;442104612;
37702999;442104612;442104611;
37702999;442104611;3942061891;
37702999;3942061891;830350162;
37702999;830350162;442104609;
37702999;442104609;442104608;
37702999;442104608;442104607;
37702999;442104607;442104606;
37702999;442104606;442104605;
37702999;442104605;929715527;
37702999;929715527;442104604;
37702999;442104604;875779361;
37702999;875779361;442104603;
37702999;442104603;4162404107;
37702999;4162404107;2361276144;
37702999;2361276144;2361276148;
37702999;2361276148;2361276146;
37702999;2361276146;1993554728;
37702999;1993554728;442104601;
37702999;442104601;4162404120;
37702999;4162404120;442104600;
37702999;442104600;4162404128;
37702999;4162404128;2361276140;
37702999;2361276140;442104599;
37702999;442104599;490898285;
37706410;1809586726;442130299;
37706410;442130299;442130300;
37706410;442130300;442130301;
37706410;442130301;929715567;
37706410;929715567;442130302;
37706410;442130302;518231831;
37706410;518231831;442130303;
37706410;442130303;442134529;
37706410;442134529;1917684158;
37706410;1917684158;1917684146;
37706410;1917684146;442134530;
37706410;442134530;518231810;
37706410;518231810;442134531;
37706410;442134531;518231872;
37706410;518231872;518231866;
37706410;518231866;442134532;
37706410;442134532;442134533;
37706410;442134533;442134534;
37706410;442134534;518225114;
39683139;163547000;3802280167;
39683139;3802280167;163547001;
39683139;163547001;163547003;
39683139;163547003;3802280182;
39683139;3802280182;163547005;
39683139;163547005;163547006;
39683139;163547006;163547009;
39683139;163547009;163547012;
39683139;163547012;163547014;
39683139;163547014;163547016;
39683139;163547016;163547017;
39683139;163547017;482501823;
39683139;482501823;163547019;
39683139;163547019;163547020;
39683139;163547020;1679221537;
39683156;163559152;482503092;
39683233;475768561;475768541;
39683233;475768541;475768536;
39683233;475768536;3802280205;
39683233;3802280205;3802280204;
39683233;3802280204;475768532;
39683233;475768532;475768705;
39683233;475768705;3802280227;
39683233;3802280227;475768699;
39683233;475768699;3802280228;
39683233;3802280228;475768693;
39683233;475768693;3802280225;
39683233;3802280225;475768686;
39683233;475768686;475768683;
39683233;475768683;475766863;
39683233;475766863;475766861;
39683233;475766861;475766859;
39683233;475766859;475765862;
40095839;3802280268;482501787;
40095839;482501787;482774938;
40095839;482774938;482501788;
40095873;163547017;3802280267;
40095873;3802280267;482502378;
40095873;482502378;482502381;
40095873;482502381;482502384;
40095873;482502384;482502387;
40095873;482502387;3802280277;
40095873;3802280277;482502389;
40095873;482502389;3802280278;
40095873;3802280278;3802280276;
40095873;3802280276;3802280275;
40095873;3802280275;3802280274;
40095873;3802280274;482502395;
40095931;482503092;3802280280;
40095931;3802280280;3802280271;
40095931;3802280271;482503555;
40095931;482503555;482503557;
40095931;482503557;482503559;
40095931;482503559;482503560;
40095931;482503560;3211749247;
40095931;3211749247;1999088957;
40095931;1999088957;482503562;
40095931;482503562;3802280269;
40095931;3802280269;3802280270;
40095931;3802280270;482503564;
40095968;482503987;482503989;
40095968;482503989;482503994;
40095968;482503994;3802280266;
40095968;3802280266;482504000;
40095968;482504000;3802280264;
40095968;3802280264;1999089029;
40095968;1999089029;482504002;
40095968;482504002;1999088986;
40095968;1999088986;3802280258;
40095968;3802280258;1999089016;
40096072;482774338;1746255481;
40096072;1746255481;482774508;
40096072;482774508;3802280291;
40096072;3802280291;3802280292;
40096072;3802280292;3772345878;
40096072;3772345878;3772345879;
40096072;3772345879;482505367;
40096072;482505367;3772345880;
40096076;1679221537;1999089037;
40096076;1999089037;163547025;
40096076;163547025;1718623385;
40096076;1718623385;3604190181;
40096076;3604190181;163547028;
40096076;163547028;163547029;
40096076;163547029;163547032;
40096097;3211749249;163559145;
40096097;163559145;163559146;
40096097;163559146;163559147;
40096097;163559147;3211749248;
40096097;3211749248;163559149;
40096097;163559149;3802280293;
40096097;3802280293;482506290;
40096097;482506290;163559152;
40096433;482516300;482516849;
40096433;482516849;482516929;
40096433;482516929;3342765354;
40096433;3342765354;482516507;
40096435;482516238;2195290749;
40096435;2195290749;482516300;
40096454;482516681;482516849;
40096461;2195290748;482516993;
40096514;482517489;482518059;
40096514;482518059;3802280211;
40096514;3802280211;482517633;
40096516;482772217;482772249;
40096516;482772249;482772253;
40096516;482772253;3802280239;
40096516;3802280239;3802280240;
40096518;482518002;482517995;
40096518;482517995;3802280260;
40096518;3802280260;482517992;
40096518;482517992;3802280257;
40096518;3802280257;3802280254;
40096518;3802280254;3802280250;
40096518;3802280250;482517796;
40096525;482518080;482518341;
40096525;482518341;2625680705;
40096525;2625680705;3211750770;
40096525;3211750770;3802280232;
40096525;3802280232;2625680706;
40096525;2625680706;3211750767;
40096525;3211750767;2625680707;
40096525;2625680707;3802280238;
40096525;3802280238;2625680708;
40096525;2625680708;3211750769;
40096525;3211750769;1407577056;
40096525;1407577056;3802280233;
40096525;3802280233;3211750768;
40096525;3211750768;2625680710;
40096525;2625680710;2625680711;
40096526;482518680;3802280219;
40096526;3802280219;3802280221;
40096526;3802280221;482518676;
40096526;482518676;2195281239;
40096526;2195281239;2195281231;
40096526;2195281231;482504854;
40113021;482770416;482769684;
40113021;482769684;2195281225;
40113021;2195281225;482769685;
40113039;2195281201;482769571;
40113039;482769571;482769685;
40113039;482769685;482769288;
40113039;482769288;2195281234;
40113062;482769686;3802280127;
40113062;3802280127;482769767;
40113062;482769767;2195281223;
40113062;2195281223;482769571;
40113075;482769891;3342823796;
40113094;2195286898;482770103;
40113100;482770321;482770325;
40113100;482770325;3802279834;
40113100;3802279834;482770329;
40113100;482770329;482770331;
40113156;482773018;482773019;
40113156;482773019;482773020;
