5670922;4478001045;4332491212;
5670922;4332491212;1919595911;
5670922;1919595911;4598752825;
5670922;4598752825;3314293707;
5670922;3314293707;42432066;
5670922;42432066;3314293708;
5670922;3314293708;42437096;
5670922;42437096;3314293715;
5670922;3314293715;42429769;
5671920;42451593;42432097;
5671920;42432097;486867534;
5672899;42453700;42440792;
5672899;42440792;42445620;
5672899;42445620;42452076;
5672899;42452076;42432103;
5672899;42432103;486867490;
5673410;42440785;588455739;
5673410;588455739;588455740;
5673410;588455740;42445617;
5673410;42445617;42452084;
25198317;42432111;42429644;
25198317;42429644;4300912711;
25198317;4300912711;42432108;
39956200;42432099;42432097;
40337681;42429773;3314293721;
40337681;3314293721;3314293717;
40337681;3314293717;42429769;
46139048;42429761;3212472654;
46139048;3212472654;3212698619;
46139048;3212698619;42432108;
46139048;42432108;3212698624;
46139048;3212698624;42437996;
46139048;42437996;42437992;
46139048;42437992;42437990;
46201677;486867534;42429782;
46201677;42429782;42437082;
46201677;42437082;4561657049;
46201677;4561657049;42432071;
46201677;42432071;4561657051;
46201677;4561657051;4598752862;
46201677;4598752862;1919595924;
46201679;42451593;42447428;
46201679;42447428;42440408;
46349390;486867548;42432095;
46349390;42432095;42447428;
68668559;42437962;42452076;
68668559;42452076;42440686;
68668559;42440686;4492750451;
68668559;4492750451;42452084;
110777346;42437967;42437965;
110777346;42437965;42437962;
110777346;42437962;3212698628;
110777346;3212698628;42432105;
110777346;42432105;3212698623;
110777346;3212698623;3212472655;
110777346;3212472655;42429762;
111826111;42437965;42445620;
111826111;42445620;42440682;
111826111;42440682;42445617;
190550014;42432094;3683152699;
190550014;3683152699;42432095;
190550014;42432095;3683152676;
190550014;3683152676;42432097;
194923768;42452084;42432099;
194923768;42432099;3314293725;
194923768;3314293725;486867513;
194923770;42452084;4202931917;
226041016;42451660;42429643;
226041016;42429643;42437996;
226041016;42437996;3212472853;
226041016;3212472853;3212472646;
226041016;3212472646;2349482098;
226041016;2349482098;42437962;
231393429;486867513;3314293724;
231393429;3314293724;486867534;
231393429;486867534;486867548;
231393430;486867513;42429773;
315174425;42432105;4300912709;
315174425;4300912709;42432103;
315174425;42432103;42432102;
315174425;42432102;42432099;
364262519;3683152667;3683152675;
364262519;3683152675;3683152668;
364262519;3683152668;3683152671;
364262519;3683152671;3683152673;
364262519;3683152673;3683152669;
364262519;3683152669;3683152670;
364262519;3683152670;3683152674;
364262519;3683152674;3683152672;
364262519;3683152672;3683152667;
364262520;3683152671;3683152672;
364262521;3683152673;3683152674;
364262522;3683152675;3683152676;
420354145;42429782;3314293722;
420354145;3314293722;42429773;
420354362;4202931917;42451593;
421826773;42429773;3314293726;
421826773;3314293726;4215596089;
421827960;486867459;3314293719;
421827960;3314293719;4215624275;
421827961;4215624276;3314293718;
421827961;3314293718;486867459;
421827962;4215624275;3314293723;
421827962;3314293723;486867513;
446864088;486867490;4215624276;
446864089;486867490;42429766;
446864090;42429769;3314293716;
446864090;3314293716;42429766;
446864091;42429769;486867459;
446864091;486867459;3314293720;
446864091;3314293720;42432102;
446864091;42432102;42440686;
446864091;42440686;42440682;
446864091;42440682;42440679;
451954060;42429762;486867490;
463035843;486868138;42429782;
