42462972;40.69467;-73.98074;-1.291207;0.710256
42462976;40.69478;-73.98187;-1.291227;0.7102579
42464610;40.6948;-73.98245;-1.291237;0.7102582
42464614;40.69423;-73.98248;-1.291238;0.7102482
42464621;40.69365;-73.98252;-1.291239;0.7102382
42464631;40.69205;-73.98262;-1.29124;0.7102103
42464822;40.69228;-73.98942;-1.291359;0.7102143
42464823;40.69216;-73.9891;-1.291353;0.7102121
42464824;40.69179;-73.9882;-1.291338;0.7102057
42464827;40.69146;-73.98735;-1.291323;0.7102
42464832;40.69067;-73.98536;-1.291288;0.7101861
42464834;40.69056;-73.98511;-1.291284;0.7101842
42464836;40.69029;-73.98444;-1.291272;0.7101796
42464838;40.69014;-73.98407;-1.291266;0.710177
42466438;40.68878;-73.98355;-1.291257;0.7101532
42469226;40.6933;-73.98815;-1.291337;0.7102321
42469228;40.69226;-73.9882;-1.291338;0.710214
42470434;40.6935;-73.97919;-1.29118;0.7102357
42470437;40.69192;-73.97895;-1.291176;0.710208
42476036;40.69565;-73.99739;-1.291498;0.710273
42476732;40.69456;-73.99066;-1.291381;0.710254
42480566;40.69304;-73.98429;-1.291269;0.7102274
42480569;40.69305;-73.98524;-1.291286;0.7102277
42480571;40.69309;-73.98623;-1.291303;0.7102284
42481888;40.69503;-73.98896;-1.291351;0.7102624
42481889;40.69496;-73.98716;-1.291319;0.710261
42481892;40.69492;-73.98615;-1.291302;0.7102604
42481896;40.69489;-73.98515;-1.291284;0.7102597
42481904;40.69484;-73.98399;-1.291264;0.710259
42481908;40.69481;-73.98326;-1.291252;0.7102585
42483473;40.69523;-73.99586;-1.291471;0.7102658
42485640;40.69479;-73.9943;-1.291444;0.7102581
42485643;40.69427;-73.99242;-1.291411;0.7102491
42485646;40.69373;-73.99042;-1.291376;0.7102396
42487655;40.69354;-73.98011;-1.291196;0.7102363
42491554;40.69594;-73.98457;-1.291274;0.7102782
42491559;40.69385;-73.98349;-1.291255;0.7102417
42491582;40.69116;-73.98218;-1.291233;0.7101948
42491585;40.68993;-73.98154;-1.291221;0.7101732
42491592;40.68734;-73.97984;-1.291192;0.7101281
42492210;40.69047;-73.98789;-1.291332;0.7101827
42492213;40.68987;-73.9883;-1.29134;0.7101722
42492415;40.69611;-73.98891;-1.29135;0.710281
42492420;40.69228;-73.98907;-1.291353;0.7102143
42494845;40.69345;-73.97782;-1.291157;0.7102347
42494919;40.6922;-73.98627;-1.291304;0.7102128
42494920;40.69216;-73.98529;-1.291287;0.7102121
42494921;40.69213;-73.98434;-1.29127;0.7102117
42494924;40.69209;-73.9834;-1.291254;0.7102109
42494926;40.69203;-73.98176;-1.291225;0.7102099
42494930;40.69202;-73.98138;-1.291219;0.7102097
42496432;40.69103;-73.98938;-1.291358;0.7101924
42497588;40.69254;-73.99099;-1.291386;0.7102188
42497591;40.6916;-73.99145;-1.291394;0.7102023
42497593;40.69099;-73.99174;-1.2914;0.7101918
42497737;40.69604;-73.98711;-1.291319;0.7102798
42497741;40.69379;-73.98721;-1.29132;0.7102405
42499868;40.69172;-73.9882;-1.291338;0.7102045
42501773;40.69359;-73.98174;-1.291225;0.7102371
42501776;40.69161;-73.9818;-1.291226;0.7102026
42502404;40.68923;-73.9847;-1.291277;0.710161
42502651;40.69154;-73.99374;-1.291434;0.7102013
42510861;40.69016;-73.9871;-1.291319;0.7101773
42515825;40.69039;-73.98981;-1.291366;0.7101812
42517002;40.6936;-73.98427;-1.291269;0.7102374
42517011;40.69358;-73.98096;-1.291211;0.710237
42521392;40.69004;-73.98351;-1.291256;0.7101751
