5669501;3099327964;3099327947;
5669501;3099327947;3099327958;
5669501;3099327958;3099327963;
5669501;3099327963;3099327971;
5669501;3099327971;3099327973;
5669501;3099327973;3099327949;
5669501;3099327949;3099327959;
5669501;3099327959;3099327953;
5669501;3099327953;2058919983;
5669822;2099150501;3023172123;
5669822;3023172123;4577988773;
5669822;4577988773;42429552;
5669985;42431200;3099326117;
5669985;3099326117;42431201;
5669985;42431201;2141026544;
5669985;2141026544;42431203;
5669985;42431203;42431207;
5669985;42431207;42431210;
5670354;42435403;42435400;
5670354;42435400;42435398;
5670354;42435398;4585289965;
5670354;4585289965;42435396;
5670354;42435396;42435395;
5670354;42435395;42435392;
5670354;42435392;596776534;
5670354;596776534;42435388;
5670354;42435388;42435387;
5670540;42437174;3817980392;
5670540;3817980392;42437177;
5670811;42439485;42439486;
5670811;42439486;596776442;
5670811;596776442;42439488;
5670811;42439488;42439489;
5670811;42439489;42439490;
5670811;42439490;42439497;
5670811;42439497;42439498;
5670811;42439498;42439506;
5671162;42429552;4577988771;
5671162;4577988771;3023172096;
5671162;3023172096;42443817;
5671162;42443817;596776594;
5671282;42432889;42433183;
5671282;42433183;42446775;
5671282;42446775;42448506;
5671282;42448506;42431203;
5671282;42431203;42437211;
5671282;42437211;42446728;
5671282;42446728;42433743;
5671444;42446721;42446723;
5671444;42446723;3099326116;
5671444;3099326116;42433161;
5671444;42433161;2141026500;
5671444;2141026500;42446728;
5671444;42446728;42435743;
5671444;42435743;42446733;
5671450;42435387;42446772;
5671450;42446772;3099327937;
5671450;3099327937;42433173;
5671450;42433173;2141026546;
5671450;2141026546;42446775;
5671450;42446775;42435761;
5671450;42435761;42446778;
5671450;42446778;42440108;
5672195;42431200;3051187721;
5672195;3051187721;42453216;
5672195;42453216;2339621205;
5672195;2339621205;4207724567;
5672660;42440104;42447317;
5672660;42447317;42435755;
5672660;42435755;3910057563;
5672660;3910057563;3910057564;
5672660;3910057564;3910057568;
5672660;3910057568;3910057567;
5672660;3910057567;42448506;
5672660;42448506;2141026523;
5672660;2141026523;42433165;
5672660;42433165;3099326121;
5672660;3099326121;42453216;
5672766;42435207;42453226;
5672766;42453226;3099326128;
5672766;3099326128;2141026504;
5672766;2141026504;42439852;
5672766;42439852;42432900;
5672860;3931534870;42443096;
5672860;42443096;42450080;
5672860;42450080;3903057548;
5672860;3903057548;42447206;
5672860;42447206;42456162;
5672860;42456162;596776613;
5672860;596776613;42446169;
5673236;42437174;42446161;
5673236;42446161;596776497;
5673236;596776497;42458342;
5673236;42458342;42447199;
5673236;42447199;42450071;
5673505;42449828;3817980397;
5673505;3817980397;42453220;
5673505;42453220;3099327950;
5673505;3099327950;2141026498;
22898583;42429552;42435207;
22898583;42435207;42439485;
22898583;42439485;42449828;
22898583;42449828;42437174;
